"id";"mass..g.";"year";"reclat";"reclong"
19996;1120;1994;-84;168
19997;4360;1994;-84;168
19998;10934;1994;-84;168
19999;10934;1994;-84;168
20000;9970;1994;-84;168
20001;1057;1994;-84;168
20002;7850;1994;-84;168
20003;2783;1994;-84;168
20004;11509;1994;-84;168
20005;1090;1994;-84;168
20006;1080;1994;-84;168
20007;1080;1994;-84;168
20008;3701;1994;-84;168
20009;6844;1994;-84;168
20010;4309;1994;-84;168
20011;1057;1994;-84;168
20012;9690;1994;-84;168
20013;10994;1994;-84;168
20014;5712;1994;-84;168
20015;1898;1994;-84;168
20016;11509;1994;-84;168
20017;3487;1994;-84;168
20018;7543;1994;-84;168
20019;3594;1994;-84;168
20020;2974;1994;-84;168
20021;4391;1994;-84;168
20022;11446;1994;-84;168
20023;1251;1994;-84;168
20024;2974;1994;-84;168
20025;4381;1994;-84;168
20026;8148;1994;-84;168
20027;10455;1994;-84;168
20028;9995;1994;-84;168
20029;4381;1994;-84;168
20030;4479;1994;-84;168
20031;6367;1994;-84;168
20032;6367;1994;-84;168
20033;2214;1994;-84;168
20034;2214;1994;-84;168
20035;96;1994;-84;168
20036;1120;1994;-84;168
20037;4329;1994;-84;168
20038;4360;1994;-84;168
20039;6387;1994;-84;168
20040;6387;1994;-84;168
20041;6367;1994;-84;168
20042;9113;1994;-84;168
20043;4339;1994;-84;168
20044;7549;1994;-84;168
20045;4360;1994;-84;168
20046;10812;1994;-84;168
20047;5836;1994;-84;168
20048;11548;1994;-84;168
20049;12203;1994;-84;168
20050;3513;1994;-84;168
20051;10501;1994;-84;168
20052;1887;1994;-84;168
20053;4309;1994;-84;168
20054;10009;1994;-84;168
20055;3890;1994;-84;168
20056;9982;1994;-84;168
20057;4439;1994;-84;168
20058;5408;1994;-84;168
20059;3537;1994;-84;168
20060;2485;1994;-84;168
20061;12171;1994;-84;168
20062;12098;1994;-84;168
20063;5737;1994;-84;168
20064;8043;1994;-84;168
20065;1100;1994;-84;168
20066;7840;1994;-84;168
20067;7840;1994;-84;168
20068;1090;1994;-84;168
20069;7809;1994;-84;168
20070;4370;1994;-84;168
20071;7235;1994;-84;168
20072;7840;1994;-84;168
20073;9197;1994;-84;168
20074;5250;1994;-84;168
20075;3513;1994;-84;168
20076;7892;1994;-84;168
20077;12098;1994;-84;168
20078;6377;1994;-84;168
20079;9921;1994;-84;168
20080;4309;1994;-84;168
20081;1069;1994;-84;168
20082;8980;1994;-84;168
20083;3732;1994;-84;168
20084;7937;1994;-84;168
20085;3716;1994;-84;168
20086;8835;1994;-84;168
20087;1120;1994;-84;168
20088;5373;1994;-84;168
20089;1100;1994;-84;168
20090;7613;1994;-84;168
20091;7613;1994;-84;168
20092;7613;1994;-84;168
20093;11481;1994;-84;168
20094;4381;1994;-84;168
20095;4319;1994;-84;168
20096;2251;1994;-84;168
20097;1187;1994;-84;168
20098;1100;1994;-84;168
20099;1069;1994;-84;168
20100;1069;1994;-84;168
20101;1069;1994;-84;168
20102;3278;1994;-84;168
20103;12118;1994;-84;168
20104;7881;1994;-84;168
20105;10552;1994;-84;168
20106;7510;1994;-84;168
20107;6006;1994;-84;168
20108;4423;1994;-84;168
20109;1974;1994;-84;168
20110;6760;1994;-84;168
20111;5563;1994;-84;168
20112;6969;1994;-84;168
20113;11509;1994;-84;168
20114;1515;1994;-84;168
20115;1251;1994;-84;168
20116;9032;1994;-84;168
20117;6387;1994;-84;168
20118;4339;1994;-84;168
20119;6429;1994;-84;168
20120;1595;1994;-84;168
20121;9970;1994;-84;168
20122;11446;1994;-84;168
20123;1090;1994;-84;168
20124;10708;1994;-84;168
20125;4329;1994;-84;168
20126;6377;1994;-84;168
20127;9060;1994;-84;168
20128;7850;1994;-84;168
20129;1090;1994;-84;168
20130;1080;1994;-84;168
20131;1080;1994;-84;168
20132;3200;1994;-84;168
20133;10153;1994;-84;168
20134;8443;1994;-84;168
20135;10940;1994;-84;168
20136;5732;1994;-84;168
20137;1110;1994;-84;168
20138;7840;1994;-84;168
20139;4381;1994;-84;168
20140;4381;1994;-84;168
20141;6407;1994;-84;168
20142;10775;1994;-84;168
20143;10775;1994;-84;168
20144;96;1994;-84;168
20145;7870;1994;-84;168
20146;1080;1994;-84;168
20147;6377;1994;-84;168
20148;11341;1994;-84;168
20149;11341;1994;-84;168
20150;1239;1994;-84;168
20151;5875;1994;-84;168
20152;11970;1994;-84;168
20153;3040;1994;-84;168
20154;5894;1994;-84;168
20155;6023;1994;-84;168
20156;7517;1994;-84;168
20157;3069;1994;-84;168
20158;2181;1994;-84;168
20159;1627;1994;-84;168
20160;3478;1994;-84;168
20161;9345;1994;-84;168
20162;7227;1994;-84;168
20163;4391;1994;-84;168
20164;3724;1994;-84;168
20165;7291;1994;-84;168
20166;7809;1994;-84;168
20167;1578;1994;-84;168
20168;6407;1994;-84;168
20169;10718;1994;-84;168
20170;1559;1994;-84;168
20171;4391;1994;-84;168
20172;5885;1994;-84;168
20173;4370;1994;-84;168
20174;2191;1994;-84;168
20175;2191;1994;-84;168
20176;4309;1994;-84;168
20177;9970;1994;-84;168
20178;1120;1994;-84;168
20179;1057;1994;-84;168
20180;1617;1994;-84;168
20181;1090;1994;-84;168
20182;1379;1994;-84;168
20183;3529;1994;-84;168
20184;10148;1994;-84;168
20185;1239;1994;-84;168
20186;7510;1994;-84;168
20187;5518;1994;-84;168
20188;10741;1994;-84;168
20189;6439;1994;-84;168
20190;6439;1994;-84;168
20191;11471;1994;-84;168
20192;1100;1994;-84;168
20193;9909;1994;-84;168
20194;7870;1994;-84;168
20195;7850;1994;-84;168
20196;2453;1994;-84;168
20197;1069;1994;-84;168
20198;3890;1994;-84;168
20199;4391;1994;-84;168
20200;9074;1994;-84;168
20201;9620;1994;-84;168
20202;10684;1994;-84;168
20203;1080;1994;-84;168
20204;1100;1994;-84;168
20205;3716;1994;-84;168
20206;7533;1994;-84;168
20207;2974;1994;-84;168
20208;8992;1994;-84;168
20209;1239;1994;-84;168
20210;8255;1994;-84;168
20211;7798;1994;-84;168
20212;9341;1994;-84;168
20213;10684;1994;-84;168
20214;12118;1994;-84;168
20215;7613;1994;-84;168
20216;1069;1994;-84;168
20217;2775;1994;-84;168
20218;5185;1994;-84;168
20219;10753;1994;-84;168
20220;2765;1994;-84;168
20221;1140;1994;-84;168
20222;7798;1994;-84;168
20223;1960;1994;-84;168
20224;5864;1994;-84;168
20225;1887;1994;-84;168
20226;2974;1994;-84;168
20227;7114;1994;-84;168
20228;5048;1994;-84;168
20229;12137;1994;-84;168
20230;4879;1994;-84;168
20231;4488;1994;-84;168
20232;6449;1994;-84;168
20233;4319;1994;-84;168
20234;1110;1994;-84;168
20235;11481;1994;-84;168
20236;7840;1994;-84;168
20237;7840;1994;-84;168
20238;1120;1994;-84;168
20239;1120;1994;-84;168
20240;85;1994;-84;168
20241;4360;1994;-84;168
20242;2233;1994;-84;168
20243;1057;1994;-84;168
20244;8968;1994;-84;168
20245;4349;1994;-84;168
20246;5582;1994;-84;168
20247;2233;1994;-84;168
20248;5243;1994;-84;168
20249;5870;1994;-84;168
20250;3011;1994;-84;168
20251;9779;1994;-84;168
20252;8593;1994;-84;168
20253;3316;1994;-84;168
20254;1748;1994;-84;168
20255;5879;1994;-84;168
20256;5754;1994;-84;168
20257;6498;1994;-84;168
20258;6498;1994;-84;168
20259;10708;1994;-84;168
20260;10459;1994;-84;168
20261;9575;1994;-84;168
20262;2811;1994;-84;168
20263;6974;1994;-84;168
20264;10241;1994;-84;168
20265;9575;1994;-84;168
20266;4458;1994;-84;168
20267;11421;1994;-84;168
20268;11421;1994;-84;168
20269;9970;1994;-84;168
20270;9970;1994;-84;168
20271;65;1994;-84;168
20272;10237;1994;-84;168
20273;7119;1994;-84;168
20274;1559;1994;-84;168
20275;1559;1994;-84;168
20276;5554;1994;-84;168
20277;5550;1994;-84;168
20278;3011;1994;-84;168
20279;5073;1994;-84;168
20280;5073;1994;-84;168
20281;75;1994;-84;168
20282;1047;1994;-84;168
20283;11341;1994;-84;168
20284;2539;1994;-84;168
20285;1627;1994;-84;168
20286;7195;1994;-84;168
20287;3529;1994;-84;168
20288;5709;1994;-84;168
20289;5408;1994;-84;168
20290;3537;1994;-84;168
20291;7327;1994;-84;168
20292;9644;1994;-84;168
20293;1187;1994;-84;168
20294;5250;1994;-84;168
20295;1260;1994;-84;168
20296;7442;1994;-84;168
20297;7798;1994;-84;168
20298;6736;1994;-84;168
20299;10604;1994;-84;168
20300;4370;1994;-84;168
20301;5544;1994;-84;168
20302;5544;1994;-84;168
20303;4430;1994;-84;168
20304;11049;1994;-84;168
20305;4349;1994;-84;168
20306;1057;1994;-84;168
20307;6844;1994;-84;168
20308;9510;1994;-84;168
20309;2181;1994;-84;168
20310;5044;1994;-84;168
20311;7840;1994;-84;168
20312;1187;1994;-84;168
20313;6377;1994;-84;168
20314;1080;1994;-84;168
20315;7829;1994;-84;168
20316;4309;1994;-84;168
20317;7613;1994;-84;168
20318;3513;1994;-84;168
20319;1251;1994;-84;168
20320;4339;1994;-84;168
20321;4309;1994;-84;168
20322;12118;1994;-84;168
20323;1100;1994;-84;168
20324;1120;1994;-84;168
20325;3069;1994;-84;168
20326;1912;1994;-84;168
20327;6387;1994;-84;168
20328;3523;1994;-84;168
20329;1260;1994;-84;168
20330;9032;1994;-84;168
20331;6407;1994;-84;168
20332;4370;1994;-84;168
20333;1130;1994;-84;168
20334;12107;1994;-84;168
20335;6112;1994;-84;168
20336;2828;1994;-84;168
20337;10698;1994;-84;168
20338;1515;1994;-84;168
20339;6417;1994;-84;168
20340;2505;1994;-84;168
20341;4309;1994;-84;168
20342;4309;1994;-84;168
20343;7860;1994;-84;168
20344;4319;1994;-84;168
20345;1825;1994;-84;168
20346;6475;1994;-84;168
20347;2120;1994;-84;168
20348;4700;1994;-84;168
20349;10844;1994;-84;168
20350;2587;1994;-84;168
20351;7537;1994;-84;168
20352;9074;1994;-84;168
20353;3050;1994;-84;168
20354;3287;1994;-84;168
20355;4391;1994;-84;168
20356;4381;1994;-84;168
20357;4381;1994;-84;168
20358;2549;1994;-84;168
20359;2549;1994;-84;168
20360;2555;1994;-84;168
20361;2555;1994;-84;168
20362;107;1994;-84;168
20363;10718;1994;-84;168
20364;4339;1994;-84;168
20365;1569;1994;-84;168
20366;1047;1994;-84;168
20367;1047;1994;-84;168
20368;4339;1994;-84;168
20369;6984;1994;-84;168
20370;1069;1994;-84;168
20371;3328;1994;-84;168
20372;9044;1994;-84;168
20373;9044;1994;-84;168
20374;1569;1994;-84;168
20375;1100;1994;-84;168
20376;4381;1994;-84;168
20377;4391;1994;-84;168
20378;4867;1994;-84;168
20379;5065;1994;-84;168
20380;1057;1994;-84;168
20381;9982;1994;-84;168
20382;1090;1994;-84;168
20383;5892;1994;-84;168
20384;6112;1994;-84;168
20385;1120;1994;-84;168
20386;6429;1994;-84;168
20387;7426;1994;-84;168
20388;4663;1994;-84;168
20389;6112;1994;-84;168
20390;8992;1994;-84;168
20391;8992;1994;-84;168
20392;5701;1994;-84;168
20393;8835;1994;-84;168
20394;10708;1994;-84;168
20395;1069;1994;-84;168
20396;9060;1994;-84;168
20397;5065;1994;-84;168
20398;7860;1994;-84;168
20399;8582;1994;-84;168
20400;4874;1994;-84;168
20401;3287;1994;-84;168
20402;3287;1994;-84;168
20403;7829;1994;-84;168
20404;6736;1994;-84;168
20405;1047;1994;-84;168
20406;6387;1994;-84;168
20407;3495;1994;-84;168
20408;4077;1997;-84;168
20409;584;1997;-84;168
20410;584;1997;-84;168
20411;2261;1997;-84;168
20412;2261;1997;-84;168
20413;7631;1997;-84;168
20414;9158;1997;-84;168
20415;8464;1997;-84;168
20416;7389;1997;-84;168
20417;8264;1997;-84;168
20418;7973;1997;-84;168
20419;466;1997;-84;168
20420;10835;1997;-84;168
20421;2610;1997;-84;168
20422;1328;1997;-84;168
20423;8748;1997;-84;168
20424;6571;1997;-84;168
20425;4270;1997;-84;168
20426;5157;1997;-84;168
20427;3139;1997;-84;168
20428;4580;1997;-84;168
20429;4588;1997;-84;168
20430;7588;1997;-84;168
20431;7057;1997;-84;168
20432;2631;1997;-84;168
20433;7010;1997;-84;168
20434;7380;1997;-84;168
20435;12225;1997;-84;168
20436;11672;1997;-84;168
20437;8082;1997;-84;168
20438;7062;1997;-84;168
20439;8279;1997;-84;168
20440;7277;1997;-84;168
20441;10487;1997;-84;168
20442;5305;1997;-84;168
20443;3581;1997;-84;168
20444;4762;1997;-84;168
20445;5662;1997;-84;168
20446;6799;1997;-84;168
20447;6696;1997;-84;168
20448;5778;1997;-84;168
20449;4770;1997;-84;168
20450;2888;1997;-84;168
20451;2010;1997;-84;168
20452;2018;1997;-84;168
20453;2285;1997;-84;168
20454;3592;1997;-84;168
20455;2130;1997;-84;168
20456;2624;1997;-84;168
20457;3799;1997;-84;168
20458;2590;1997;-84;168
20459;2447;1997;-84;168
20460;11088;1997;-84;168
20461;3443;1997;-84;168
20462;6771;1997;-84;168
20463;7227;1997;-84;168
20464;3800;1997;-84;168
20465;2621;1997;-84;168
20466;12544;1997;-84;168
20467;10053;1997;-84;168
20468;5732;1997;-84;168
20469;12301;1997;-84;168
20470;6725;1997;-84;168
20471;3757;1997;-84;168
20472;9644;1997;-84;168
20473;6998;1997;-84;168
20474;3287;1997;-84;168
20475;10395;1997;-84;168
20476;12331;1997;-84;168
20477;2041;1997;-84;168
20478;5347;1997;-84;168
20479;7344;1997;-84;168
20480;2512;1997;-84;168
20481;6871;1997;-84;168
20482;12204;1997;-84;168
20483;8835;1997;-84;168
20484;4402;1997;-84;168
20485;11649;1997;-84;168
20486;9779;1997;-84;168
20487;10982;1997;-84;168
20488;7510;1997;-84;168
20489;2555;1997;-84;168
20490;7332;1997;-84;168
20491;10169;1997;-84;168
20492;11711;1997;-84;168
20493;1488;1997;-84;168
20494;7313;1997;-84;168
20495;10226;1997;-84;168
20496;5999;1997;-84;168
20497;11828;1997;-84;168
20498;4874;1997;-84;168
20499;4488;1997;-84;168
20500;11481;1997;-84;168
20501;10708;1997;-84;168
20502;3757;1997;-84;168
20503;1515;1997;-84;168
20504;6514;1997;-84;168
20505;6449;1997;-84;168
20506;5386;1997;-84;168
20507;3020;1997;-84;168
20508;3020;1997;-84;168
20509;4847;1997;-84;168
20510;7840;1997;-84;168
20511;9260;1997;-84;168
20512;10741;1997;-84;168
20513;2791;1997;-84;168
20514;4622;1997;-84;168
20515;10684;1997;-84;168
20516;1110;1997;-84;168
20517;1110;1997;-84;168
20518;10816;1997;-84;168
20519;4339;1997;-84;168
20520;6981;1997;-84;168
20521;4874;1997;-84;168
20522;9970;1997;-84;168
20523;9970;1997;-84;168
20524;54;1997;-84;168
20525;107;1997;-84;168
20526;13;1997;-84;168
20527;7850;1997;-84;168
20528;4458;1997;-84;168
20529;4663;1997;-84;168
20530;9570;1997;-84;168
20531;7322;1997;-84;168
20532;1587;1997;-84;168
20533;6387;1997;-84;168
20534;5567;1997;-84;168
20535;10272;1997;-84;168
20536;10571;1997;-84;168
20537;9685;1997;-84;168
20538;8043;1997;-84;168
20539;3672;1997;-84;168
20540;7819;1997;-84;168
20541;7850;1997;-84;168
20542;4309;1997;-84;168
20543;11341;1997;-84;168
20544;6387;1997;-84;168
20545;11496;1997;-84;168
20546;7307;1997;-84;168
20547;5712;1997;-84;168
20548;9995;1997;-84;168
20549;11519;1997;-84;168
20550;3322;1997;-84;168
20551;3322;1997;-84;168
20552;7860;1997;-84;168
20553;4349;1997;-84;168
20554;11135;1997;-84;168
20555;10526;1997;-84;168
20556;8668;1997;-84;168
20557;3287;1997;-84;168
20558;12537;1997;-84;168
20559;6692;1997;-84;168
20560;6429;1997;-84;168
20561;11421;1997;-84;168
20562;3079;1997;-84;168
20563;12516;1997;-84;168
20564;3455;1997;-84;168
20565;2791;1997;-84;168
20566;9044;1997;-84;168
20567;4370;1997;-84;168
20568;9484;1997;-84;168
20569;1912;1997;-84;168
20570;11432;1997;-84;168
20571;5851;1997;-84;168
20572;6407;1997;-84;168
20573;3487;1997;-84;168
20574;4446;1997;-84;168
20575;1846;1997;-84;168
20576;2243;1997;-84;168
20577;11496;1997;-84;168
20578;5363;1997;-84;168
20579;5227;1997;-84;168
20580;6429;1997;-84;168
20581;4893;1997;-84;168
20582;2505;1997;-84;168
20583;6377;1997;-84;168
20584;9163;1997;-84;168
20585;5709;1997;-84;168
20586;6984;1997;-84;168
20587;5732;1997;-84;168
20588;1932;1997;-84;168
20589;4319;1997;-84;168
20590;1090;1997;-84;168
20591;3487;1997;-84;168
20592;7850;1997;-84;168
20593;1140;1997;-84;168
20594;10741;1997;-84;168
20595;3040;1997;-84;168
20596;2233;1997;-84;168
20597;4488;1997;-84;168
20598;5212;1997;-84;168
20599;4497;1997;-84;168
20600;2485;1997;-84;168
20601;6782;1997;-84;168
20602;6645;1997;-84;168
20603;9074;1997;-84;168
20604;8980;1997;-84;168
20605;3513;1997;-84;168
20606;5992;1997;-84;168
20607;5992;1997;-84;168
20608;85;1997;-84;168
20609;1100;1997;-84;168
20610;1100;1997;-84;168
20611;10729;1997;-84;168
20612;12061;1997;-84;168
20613;5709;1997;-84;168
20614;9921;1997;-84;168
20615;7870;1997;-84;168
20616;8417;1997;-84;168
20617;8417;1997;-84;168
20618;6748;1997;-84;168
20619;1080;1997;-84;168
20620;7870;1997;-84;168
20621;11496;1997;-84;168
20622;1638;1997;-84;168
20623;10708;1997;-84;168
20624;9032;1997;-84;168
20625;4339;1997;-84;168
20626;5250;1997;-84;168
20627;2765;1997;-84;168
20628;1627;1997;-84;168
20629;8238;1997;-84;168
20630;8340;1997;-84;168
20631;10795;1997;-84;168
20632;9712;1997;-84;168
20633;6035;1997;-84;168
20634;4381;1997;-84;168
20635;8039;1997;-84;168
20636;9360;1997;-84;168
20637;2243;1997;-84;168
20638;5116;1997;-84;168
20639;11971;1997;-84;168
20640;1508;1997;-84;168
20641;11711;1997;-84;168
20642;2351;1997;-84;168
20643;7339;1997;-84;168
20644;10936;1997;-84;168
20645;4339;1997;-84;168
20646;9018;1997;-84;168
20647;6387;1997;-84;168
20648;9761;1997;-84;168
20649;10684;1997;-84;168
20650;6449;1997;-84;168
20651;7232;1997;-84;168
20652;7850;1997;-84;168
20653;7850;1997;-84;168
20654;7613;1997;-84;168
20655;4479;1997;-84;168
20656;1057;1997;-84;168
20657;6387;1997;-84;168
20658;4468;1997;-84;168
20659;4468;1997;-84;168
20660;6493;1997;-84;168
20661;3269;1997;-84;168
20662;2485;1997;-84;168
20663;2527;1997;-84;168
20664;3237;1997;-84;168
20665;7406;1997;-84;168
20666;7424;1997;-84;168
20667;3304;1997;-84;168
20668;11773;1997;-84;168
20669;9354;1997;-84;168
20670;7870;1997;-84;168
20671;9644;1997;-84;168
20672;11421;1997;-84;168
20673;1280;1997;-84;168
20674;12118;1997;-84;168
20675;12148;1997;-84;168
20676;3523;1997;-84;168
20677;11421;1997;-84;168
20678;7870;1997;-84;168
20679;1140;1997;-84;168
20680;11519;1997;-84;168
20681;7850;1997;-84;168
20682;1515;1997;-84;168
20683;2505;1997;-84;168
20684;7006;1997;-84;168
20685;12137;1997;-84;168
20686;1090;1997;-84;168
20687;8835;1997;-84;168
20688;1569;1997;-84;168
20689;8605;1997;-84;168
20690;11828;1997;-84;168
20691;7528;1997;-84;168
20692;6112;1997;-84;168
20693;3269;1997;-84;168
20694;12107;1997;-84;168
20695;1047;1997;-84;168
20696;6748;1997;-84;168
20697;1057;1997;-84;168
20698;1846;1997;-84;168
20699;4329;1997;-84;168
20700;5587;1997;-84;168
20701;8545;1997;-84;168
20702;12118;1997;-84;168
20703;10604;1997;-84;168
20704;10604;1997;-84;168
20705;9118;1997;-84;168
20706;5518;1997;-84;168
20707;8244;1997;-84;168
20708;11457;1997;-84;168
20709;11457;1997;-84;168
20710;11519;1997;-84;168
20711;6665;1997;-84;168
20712;6417;1997;-84;168
20713;6417;1997;-84;168
20714;44;1997;-84;168
20818;2451;1997;-84;168
20715;9970;1997;-84;168
20716;4381;1997;-84;168
20717;4381;1997;-84;168
20718;5044;1997;-84;168
20719;8593;1997;-84;168
20720;6627;1997;-84;168
20721;5053;1997;-84;168
20722;7322;1997;-84;168
20723;2791;1997;-84;168
20724;5870;1997;-84;168
20725;3724;1997;-84;168
20726;7235;1997;-84;168
20727;4677;1997;-84;168
20728;7881;1997;-84;168
20729;1120;1997;-84;168
20730;2261;1997;-84;168
20731;4381;1997;-84;168
20732;2801;1997;-84;168
20733;10092;1997;-84;168
20734;12088;1997;-84;168
20735;4824;1997;-84;168
20736;6771;1997;-84;168
20737;5712;1997;-84;168
20738;1204;1997;-84;168
20739;5035;1997;-84;168
20740;1120;1997;-84;168
20741;7313;1997;-84;168
20742;5089;1997;-84;168
20743;4497;1997;-84;168
20744;9690;1997;-84;168
20745;5017;1997;-84;168
20746;1299;1997;-84;168
20747;9199;1997;-84;168
20748;2150;1997;-84;168
20749;2485;1997;-84;168
20750;1387;1997;-84;168
20751;6417;1997;-84;168
20752;2555;1997;-84;168
20753;4319;1997;-84;168
20754;4339;1997;-84;168
20755;4349;1997;-84;168
20756;7819;1997;-84;168
20757;1120;1997;-84;168
20758;5243;1997;-84;168
20759;7860;1997;-84;168
20760;7860;1997;-84;168
20761;3537;1997;-84;168
20762;3537;1997;-84;168
20763;6018;1997;-84;168
20764;6439;1997;-84;168
20765;2214;1997;-84;168
20766;9060;1997;-84;168
20767;9060;1997;-84;168
20768;10718;1997;-84;168
20769;5373;1997;-84;168
20770;7809;1997;-84;168
20771;4423;1997;-84;168
20772;3890;1997;-84;168
20773;10729;1997;-84;168
20774;5053;1997;-84;168
20775;10741;1997;-84;168
20776;10763;1997;-84;168
20777;3890;1997;-84;168
20778;1876;1997;-84;168
20779;12419;1997;-84;168
20780;12419;1997;-84;168
20781;4423;1997;-84;168
20782;8545;1997;-84;168
20783;8227;1997;-84;168
20784;1887;1997;-84;168
20785;9060;1997;-84;168
20786;9931;1997;-84;168
20787;10801;1997;-84;168
20788;5745;1997;-84;168
20789;7227;1997;-84;168
20790;7213;1997;-84;168
20791;1595;1997;-84;168
20792;8238;1997;-84;168
20793;12128;1997;-84;168
20794;1130;1997;-84;168
20795;3061;1997;-84;168
20796;5017;1997;-84;168
20797;10729;1997;-84;168
20798;12128;1997;-84;168
20799;4693;1997;-84;168
20800;3418;1997;-84;168
20801;11141;1997;-84;168
20802;6665;1997;-84;168
20803;7949;1997;-84;168
20804;2275;1997;-84;168
20805;12498;1997;-84;168
20806;9118;1997;-84;168
20807;5250;1997;-84;168
20808;10854;1997;-84;168
20809;8604;1997;-84;168
20810;12061;1997;-84;168
20811;5347;1997;-84;168
20812;4423;1997;-84;168
20813;2729;1997;-84;168
20814;1606;1997;-84;168
20815;7860;1997;-84;168
20816;11519;1997;-84;168
20817;11519;1997;-84;168
20819;2485;1997;-84;168
20820;3040;1997;-84;168
20821;10977;1997;-84;168
20822;5870;1997;-84;168
20823;1951;1997;-84;168
20824;11790;1997;-84;168
20825;11421;1997;-84;168
20826;2251;1997;-84;168
20827;6377;1997;-84;168
20828;1069;1997;-84;168
20829;1069;1997;-84;168
20830;107;1997;-84;168
20831;9006;1997;-84;168
20832;7809;1997;-84;168
20833;7809;1997;-84;168
20834;1110;1997;-84;168
20835;1069;1997;-84;168
20836;4370;1997;-84;168
20837;6665;1997;-84;168
20838;4381;1997;-84;168
20839;4381;1997;-84;168
20840;6367;1997;-84;168
20841;5879;1997;-84;168
20842;1922;1997;-84;168
20843;4677;1997;-84;168
20844;9416;1997;-84;168
20845;6407;1997;-84;168
20846;9970;1997;-84;168
20847;10296;1997;-84;168
20848;4677;1997;-84;168
20849;5373;1997;-84;168
20850;10708;1997;-84;168
20851;7446;1997;-84;168
20852;9421;1997;-84;168
20853;3069;1997;-84;168
20854;11104;1997;-84;168
20855;8023;1997;-84;168
20856;6627;1997;-84;168
20857;6981;1997;-84;168
20858;8133;1997;-84;168
20859;8206;1997;-84;168
20860;1780;1997;-84;168
20861;4402;1997;-84;168
20862;4458;1997;-84;168
20863;2974;1997;-84;168
20864;3455;1997;-84;168
20865;6023;1997;-84;168
20866;4339;1997;-84;168
20867;5396;1997;-84;168
20868;9018;1997;-84;168
20869;9018;1997;-84;168
20870;6112;1997;-84;168
20871;1887;1997;-84;168
20872;1898;1997;-84;168
20873;11496;1997;-84;168
20874;7860;1997;-84;168
20875;1069;1997;-84;168
20876;5044;1997;-84;168
20877;5980;1997;-84;168
20878;1251;1997;-84;168
20879;2765;1997;-84;168
20880;10775;1997;-84;168
20881;7307;1997;-84;168
20882;7206;1997;-84;168
20883;5894;1997;-84;168
20884;8125;1997;-84;168
20885;7562;1997;-84;168
20886;10574;1997;-84;168
20887;1335;1997;-84;168
20888;2126;1997;-84;168
20889;1435;1997;-84;168
20890;7317;1997;-84;168
20891;2539;1997;-84;168
20892;1130;1997;-84;168
20893;6112;1997;-84;168
20894;4360;1997;-84;168
20895;8968;1997;-84;168
20896;11864;1997;-84;168
20897;10031;1997;-84;168
20898;8128;1997;-84;168
20899;6764;1997;-84;168
20900;11135;1997;-84;168
20901;7114;1997;-84;168
20902;4458;1997;-84;168
20903;4874;1997;-84;168
20904;3287;1997;-84;168
20905;1280;1997;-84;168
20906;1627;1997;-84;168
20907;5243;1997;-84;168
20908;10708;1997;-84;168
20909;11432;1997;-84;168
20910;12137;1997;-84;168
20911;2225;1997;-84;168
20912;6439;1997;-84;168
20913;1100;1997;-84;168
20914;1090;1997;-84;168
20915;4339;1997;-84;168
20916;9944;1997;-84;168
20917;3020;1997;-84;168
20918;1898;1997;-84;168
20919;6112;1997;-84;168
20920;4329;1997;-84;168
20921;2261;1997;-84;168
20922;6518;1997;-84;168
20923;10698;1997;-84;168
20924;11457;1997;-84;168
20925;5073;1997;-84;168
20926;9273;1997;-84;168
20927;5712;1997;-84;168
20928;3261;1997;-84;168
20929;7881;1997;-84;168
20930;10718;1997;-84;168
20931;10698;1997;-84;168
20932;6881;1997;-84;168
20933;11043;1997;-84;168
20934;11702;1997;-84;168
20935;11702;1997;-84;168
20936;1187;1997;-84;168
20937;12098;1997;-84;168
20938;5737;1997;-84;168
20939;5737;1997;-84;168
20940;54;1997;-84;168
20941;1057;1997;-84;168
20942;7809;1997;-84;168
20943;4847;1997;-84;168
20944;4381;1997;-84;168
20945;1069;1997;-84;168
20946;1338;1997;-84;168
20947;1338;1997;-84;168
20948;11519;1997;-84;168
20949;11457;1997;-84;168
20950;6417;1997;-84;168
20951;6984;1997;-84;168
20952;4339;1997;-84;168
20953;1057;1997;-84;168
20954;1047;1997;-84;168
20955;1047;1997;-84;168
20956;4391;1997;-84;168
20957;8686;1997;-84;168
20958;1057;1997;-84;168
20959;7870;1997;-84;168
20960;2791;1997;-84;168
20961;1100;1997;-84;168
20962;4360;1997;-84;168
20963;8968;1997;-84;168
20964;1110;1997;-84;168
20965;1110;1997;-84;168
20966;4339;1997;-84;168
20967;4339;1997;-84;168
20968;85;1997;-84;168
20969;7798;1997;-84;168
20970;8142;1997;-84;168
20971;5980;1997;-84;168
20972;1057;1997;-84;168
20973;1057;1997;-84;168
20974;6387;1997;-84;168
20975;9982;1997;-84;168
20976;4319;1997;-84;168
20977;8039;1997;-84;168
20978;7435;1997;-84;168
20979;5563;1997;-84;168
20980;11548;1997;-84;168
20981;2269;1997;-84;168
20982;6862;1997;-84;168
20983;5367;1997;-84;168
20984;2775;1997;-84;168
20985;4867;1997;-84;168
20986;4391;1997;-84;168
20987;4319;1997;-84;168
20988;8980;1997;-84;168
20989;12088;1997;-84;168
20990;4319;1997;-84;168
20991;4309;1997;-84;168
20992;1090;1997;-84;168
20993;3020;1997;-84;168
20994;7850;1997;-84;168
